asset_type,easting,northing,lat,lon
street light lamp post,389193,393890,53.441668999999997,-2.164160200000000
street light lamp post,389174,393922,53.441955999999998,-2.164447400000000
street light lamp post,389819,393548,53.438608000000002,-2.154725000000000
street light lamp post,389813,393575,53.438850000000002,-2.154816200000000
street light lamp post,388870,392933,53.433059999999998,-2.168988600000000
street light lamp post,388858,392894,53.432710000000000,-2.169167800000000
street light lamp post,388813,392825,53.432088000000000,-2.169842700000000
street light lamp post,388776,392849,53.432302999999997,-2.170400400000000
street light lamp post,386161,390568,53.411738000000000,-2.209657900000000
street light lamp post,386166,390627,53.412267999999997,-2.209585300000000
street light lamp post,386168,390704,53.412961000000003,-2.209558600000000
street light lamp post,386163,390730,53.413193999999997,-2.209635000000000
street light lamp post,386151,390757,53.413437000000002,-2.209816700000000
street light lamp post,386135,390781,53.413651999999999,-2.210058500000000
street light lamp post,386117,390800,53.413822000000003,-2.210330200000000
street light lamp post,386103,390816,53.413966000000002,-2.210541500000000
street light lamp post,386091,390838,53.414163000000002,-2.210723000000000
street light lamp post,386099,390859,53.414352000000001,-2.210603600000000
street light lamp post,386081,390853,53.414298000000002,-2.210874100000000
street light lamp post,386063,390853,53.414296999999998,-2.211144900000000
street light lamp post,386096,390883,53.414568000000003,-2.210649800000000
street light lamp post,389455,391760,53.422528999999997,-2.160143900000000
street light lamp post,387622,391261,53.418004000000003,-2.187706400000000
street light lamp post,387581,391262,53.418011999999997,-2.188323300000000
street light lamp post,388322,391271,53.418109999999999,-2.177174500000000
street light lamp post,388277,391280,53.418188999999998,-2.177852000000000
street light lamp post,388237,391302,53.418385999999998,-2.178454600000000
street light lamp post,388135,392333,53.427650999999997,-2.180028500000000
street light lamp post,388169,392338,53.427697000000002,-2.179517000000000
street light lamp post,388233,392366,53.427950000000003,-2.178554900000000
street light lamp post,388263,392387,53.428139000000002,-2.178104200000000
street light lamp post,388423,391420,53.419451000000002,-2.175660400000000
street light lamp post,388424,391458,53.419792999999999,-2.175646800000000
street light lamp post,388433,391496,53.420133999999997,-2.175512800000000
street light lamp post,388450,391533,53.420467000000002,-2.175258300000000
street light lamp post,388427,391569,53.420791000000001,-2.175605800000000
street light lamp post,389149,391565,53.420769999999997,-2.164741700000000
street light lamp post,389162,391532,53.420473999999999,-2.164544900000000
street light lamp post,389180,391508,53.420257999999997,-2.164273200000000
street light lamp post,389182,391476,53.419970999999997,-2.164242000000000
street light lamp post,389201,391450,53.419736999999998,-2.163955200000000
street light lamp post,389205,391415,53.419423000000002,-2.163893800000000
street light lamp post,389223,391388,53.419181000000002,-2.163622100000000
street light lamp post,389251,391305,53.418435000000002,-2.163197900000000
street light lamp post,389236,391269,53.418111000000003,-2.163422400000000
street light lamp post,389238,391233,53.417788000000002,-2.163391000000000
street light lamp post,389937,394317,53.445521999999997,-2.152973600000000
street light lamp post,389922,394360,53.445908000000003,-2.153200800000000
street light lamp post,387137,390852,53.414315999999999,-2.194986900000000
street light lamp post,389447,393583,53.438915000000001,-2.160326000000000
street light lamp post,389421,393584,53.438923000000003,-2.160717400000000
street light lamp post,389394,393585,53.438932000000001,-2.161123900000000
street light lamp post,389361,393583,53.438912999999999,-2.161620600000000
street light lamp post,389337,393548,53.438597999999999,-2.161980700000000
street light lamp post,389340,393505,53.438212000000000,-2.161934100000000
street light lamp post,388124,393016,53.433790000000002,-2.180220100000000
street light lamp post,388090,392996,53.433608999999997,-2.180731100000000
street light lamp post,388060,392980,53.433464999999998,-2.181182000000000
street light lamp post,388013,392966,53.433337999999999,-2.181888900000000
street light lamp post,388648,390556,53.411690000000000,-2.172243500000000
street light lamp post,388651,390590,53.411996000000002,-2.172199600000000
street light lamp post,388662,390621,53.412275000000001,-2.172035300000000
street light lamp post,388667,390679,53.412796000000000,-2.171962100000000
street light lamp post,386848,390734,53.413248000000003,-2.199329800000000
street light lamp post,386859,390692,53.412871000000003,-2.199162600000000
street light lamp post,386883,390656,53.412548000000001,-2.198800000000000
street light lamp post,386895,390612,53.412151999999999,-2.198617600000000
street light lamp post,386914,390571,53.411783999999997,-2.198330100000000
street light lamp post,388625,390971,53.415419999999997,-2.172604600000000
street light lamp post,388637,390945,53.415185999999999,-2.172423200000000
street light lamp post,389706,394912,53.450865999999998,-2.156471100000000
street light lamp post,389738,394903,53.450785000000003,-2.155989000000000
street light lamp post,389770,394902,53.450777000000002,-2.155507100000000
street light lamp post,388560,393035,53.433971000000000,-2.173658300000000
street light lamp post,388337,392465,53.428842000000003,-2.176993500000000
street light lamp post,388725,391442,53.419654999999999,-2.171117200000000
street light lamp post,388735,391468,53.419888999999998,-2.170967600000000
street light lamp post,388739,391482,53.420014999999999,-2.170907900000000
street light lamp post,388763,391492,53.420105999999997,-2.170547200000000
street light lamp post,388782,391500,53.420178000000000,-2.170261600000000
street light lamp post,388747,391458,53.419800000000002,-2.170786700000000
street light lamp post,387720,391312,53.418464000000000,-2.186233900000000
street light lamp post,388819,390376,53.410075999999997,-2.169664600000000
street light lamp post,389595,392587,53.429965000000003,-2.158064800000000
street light lamp post,389596,392622,53.430280000000003,-2.158050900000000
street light lamp post,389597,392659,53.430613000000001,-2.158037100000000
street light lamp post,389598,392692,53.430909000000000,-2.158023200000000
street light lamp post,389599,392727,53.431224000000000,-2.158009300000000
street light lamp post,389631,392728,53.431232999999999,-2.157527700000000
street light lamp post,389061,391705,53.422027000000000,-2.166070700000000
street light lamp post,389074,391726,53.422215999999999,-2.165875800000000
street light lamp post,389093,391756,53.422485999999999,-2.165591000000000
street light lamp post,389104,391779,53.422693000000002,-2.165426300000000
street light lamp post,389767,393475,53.437950999999998,-2.155505400000000
street light lamp post,389794,393496,53.438139999999997,-2.155099600000000
street light lamp post,389817,393515,53.438310999999999,-2.154754000000000
street light lamp post,388184,392685,53.430816000000000,-2.179304400000000
street light lamp post,388209,392700,53.430951999999998,-2.178928700000000
street light lamp post,388157,392668,53.430663000000003,-2.179710200000000
street light lamp post,389822,390850,53.414357000000003,-2.154591700000000
street light lamp post,389761,390868,53.414516999999996,-2.155510000000000
street light lamp post,389276,394728,53.449202999999997,-2.162939600000000
street light lamp post,389272,394669,53.448672999999999,-2.162997800000000
street light lamp post,389273,394699,53.448942000000002,-2.162983700000000
street light lamp post,388613,392483,53.429009999999998,-2.172840400000000
street light lamp post,388639,392506,53.429217000000001,-2.172449900000000
street light lamp post,388674,392519,53.429335000000002,-2.171923600000000
street light lamp post,388702,392544,53.429560000000002,-2.171503100000000
street light lamp post,388735,392563,53.429732000000001,-2.171007200000000
street light lamp post,388765,392580,53.429884999999999,-2.170556300000000
street light lamp post,388710,392522,53.429363000000002,-2.171381900000000
street light lamp post,388723,392489,53.429065999999999,-2.171185100000000
street light lamp post,388753,392466,53.428860000000000,-2.170732800000000
street light lamp post,388776,392449,53.428708000000000,-2.170386000000000
street light lamp post,389268,393778,53.440663999999998,-2.163027300000000
street light lamp post,389308,393781,53.440691999999999,-2.162425200000000
street light lamp post,389350,393764,53.440539999999999,-2.161792400000000
street light lamp post,389394,393764,53.440541000000003,-2.161130000000000
street light lamp post,389432,393755,53.440460999999999,-2.160557600000000
street light lamp post,389454,393791,53.440784999999998,-2.160227700000000
street light lamp post,389194,391146,53.417005000000003,-2.164050000000000
street light lamp post,389213,391164,53.417166999999999,-2.163764800000000
street light lamp post,389196,391216,53.417634000000000,-2.164022400000000
street light lamp post,389202,391244,53.417886000000003,-2.163933100000000
street light lamp post,389192,391270,53.418118999999997,-2.164084400000000
street light lamp post,389620,391543,53.420582000000003,-2.157653800000000
street light lamp post,389596,391563,53.420760999999999,-2.158015600000000
street light lamp post,389574,391581,53.420923000000002,-2.158347200000000
street light lamp post,389658,391570,53.420825000000001,-2.157082900000000
street light lamp post,389625,391589,53.420994999999998,-2.157580100000000
street light lamp post,389601,391621,53.421283000000003,-2.157942300000000
street light lamp post,387952,390662,53.412627000000001,-2.182718100000000
street light lamp post,386084,390809,53.413902000000000,-2.210827000000000
street light lamp post,386062,390786,53.413694999999997,-2.211157000000000
