OWNER,AREA,FULLSTREET,UNITTYPE,UNITNO,HEIGHT,EASTING,NORTHING
NCC,HOP,LOWESTOFT ROAD,L,6,6,652231,300638
NCC,HOP,SEAFIELDS DRIVE,L,1,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,2,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,3,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,4,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,5,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,6,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,7,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,8,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,9,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,10,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,11,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,12,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,13,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,15,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,16,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,17,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,18,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,19,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,20,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,21,6,652658,299912
NCC,HOP,SEAFIELDS DRIVE,L,22,6,652658,299912
NCC,HOP,ACCESSWAY FROM SEAFIELDS DRIVE TO STATION ROAD,L,1,6,652655,299957
NCC,HOP,ACCESSWAY FROM SEAFIELDS DRIVE TO STATION ROAD,L,2,6,652655,299957
NCC,HOP,ACCESSWAY FROM SEAFIELDS DRIVE TO STATION ROAD,L,3,6,652655,299957
NCC,HOP,IVES WAY,L,1,5,652742,299808
NCC,HOP,IVES WAY,L,2,5,652742,299808
NCC,HOP,IVES WAY,L,3,5,652742,299808
NCC,HOP,IVES WAY,L,4,5,652742,299808
NCC,HOP,CULLEY WAY,L,1,6,652576,299892
NCC,HOP,CULLEY WAY,L,2,6,652576,299892
NCC,HOP,CULLEY WAY,L,3,6,652576,299892
NCC,HOP,SEAFIELDS DRIVE,S,S0001,0,652658,299912
NCC,TSA,INDEPENDENT WAY,L,2,5,,
NCC,TSA,INDEPENDENT WAY,L,3,5,,
NCC,TSA,INDEPENDENT WAY,L,4,5,,
NCC,TSA,INDEPENDENT WAY,L,5,5,,
NCC,TSA,INDEPENDENT WAY TO CYCLEWAY,L,6,5,628025,309672
NCC,TSA,INDEPENDENT WAY CYCLEWAY,L,7,5,628056,309723
NCC,TSA,INDEPENDENT WAY CYCLEWAY,L,8,5,628056,309723
NCC,TSA,INDEPENDENT WAY CYCLEWAY,L,9,5,628056,309723
NCC,TSA,INDEPENDENT WAY CYCLEWAY,L,10,5,628056,309723
NCC,TSA,INDEPENDENT WAY CYCLEWAY,L,11,5,628056,309723
NCC,TSA,EDGEHILL,L,1,5,628001,309691
NCC,TSA,EDGEHILL,L,2,5,628001,309691
NCC,TSA,EDGEHILL,L,3,5,628001,309691
NCC,TSA,EDGEHILL,L,4,5,628001,309691
NCC,TSA,BUNYAN CLOSE,L,1,6,627998,309716
NCC,TSA,BUNYAN CLOSE,L,2,6,627998,309716
NCC,TSA,BUNYAN CLOSE,L,3,6,627998,309716
NCC,TSA,BUNYAN CLOSE,L,4,6,627998,309716
NCC,TSA,BUNYAN CLOSE,L,5,6,627998,309716
NCC,TSA,BUNYAN CLOSE,L,6,6,627998,309716
NCC,TSA,BUNYAN CLOSE,L,7,6,627998,309716
NCC,TSA,BUNYAN CLOSE,L,8,6,627998,309716
NCC,TSA,BUNYAN CLOSE TO CYCLEWAY,L,9,6,628012,309832
NCC,TSA,BUNYAN CLOSE,L,10,6,627998,309716
NCC,TSA,BUNYAN CLOSE,L,11,6,627998,309716
NCC,TSA,BUNYAN CLOSE TO EDGEHILL,L,12,6,628034,309769
NCC,BRI,WELLINGTON ROAD,L,2,6,604880,332980
NCC,BRI,WELLINGTON ROAD,L,3,6,604880,332980
NCC,BRI,WELLINGTON ROAD,L,4,6,604880,332980
NCC,BRI,WELLINGTON ROAD,L,5,6,604880,332980
NCC,BRI,WELLINGTON ROAD,L,6,6,604880,332980
NCC,BRI,BELLVIEW CLOSE,L,1,6,604767,332961
NCC,BRI,BELLVIEW CLOSE,L,2,6,604767,332961
NCC,BRI,BELLVIEW CLOSE,L,3,6,604767,332961
NCC,BRI,BELLVIEW CLOSE,L,4,6,604767,332961
NCC,BRI,BELLVIEW CLOSE,L,5,6,604767,332961
NCC,BRI,GARDEN CLOSE,L,1,6,604835,332957
NCC,BRI,GARDEN CLOSE,L,2,6,604835,332957
NCC,BRI,GARDEN CLOSE,L,3,6,604835,332957
NCC,BRI,GARDEN CLOSE,L,4,6,604835,332957
NCC,BRI,GARDEN CLOSE,L,7,6,604835,332957
NCC,BRI,GARDEN CLOSE,L,8,6,604835,332957
NCC,BRI,GARDEN CLOSE,L,9,6,604835,332957
NCC,BRI,GARDEN CLOSE,L,5,6,604835,332957
NCC,BRI,GARDEN CLOSE,L,6,6,604835,332957
NCC,BRI,WELLINGTON ROAD,L,7,6,604880,332980
NCC,BRI,WELLINGTON ROAD,L,8,6,604880,332980
NCC,BRI,JEWEL CLOSE,L,1,6,604726,332931
NCC,BRI,JEWEL CLOSE,L,2,6,604726,332931
NCC,BRI,BRIDGE CLOSE,L,1,6,604672,332938
NCC,BRI,BRIDGE CLOSE,L,2,6,604672,332938
NCC,BRI,BRIDGE CLOSE,L,3,6,604672,332938
NCC,BRI,BRIDGE CLOSE,L,4,6,604672,332938
NCC,LON,POPLAR CLOSE,L,1,6,619990,293212
NCC,LON,POPLAR CLOSE,L,3,6,619990,293212
NCC,LON,POPLAR CLOSE,L,2,6,619990,293212
NCC,LON,POPLAR CLOSE,L,4,6,619990,293212
NCC,LON,POPLAR CLOSE,L,5,6,619990,293212
NCC,LON,HILL FARM ROAD,L,1,6,619836,293066
NCC,LON,HILL FARM ROAD,L,2,6,619836,293066
NCC,LON,HILL FARM ROAD,L,3,6,619836,293066
NCC,LON,HILL FARM ROAD,L,4,6,619836,293066
NCC,LON,HILL FARM ROAD,L,5,6,619836,293066
NCC,LON,HILL FARM ROAD,L,6,6,619836,293066
NCC,LON,HILL FARM ROAD,L,7,6,619836,293066
NCC,LON,HILL FARM ROAD,L,8,6,619836,293066
NCC,LON,HILL FARM ROAD,L,9,6,619836,293066
NCC,LON,HILL FARM ROAD,L,10,6,619836,293066
NCC,LON,HILL FARM ROAD,L,11,6,619836,293066
NCC,LON,HILL FARM ROAD,L,12,6,619836,293066
NCC,LON,HILL FARM ROAD,L,13,6,619836,293066
NCC,LON,HILL FARM ROAD,L,14,6,619836,293066
NCC,LON,HILL FARM ROAD,L,15,6,619836,293066
NCC,LON,HILL FARM ROAD,L,16,6,619836,293066
NCC,LON,HILL FARM ROAD,L,17,6,619836,293066
NCC,LON,EDGES LANE,L,1,5,620399,292726
NCC,LON,EDGES LANE,L,2,5,620399,292726
NCC,LON,EDGES LANE,L,3,5,620399,292726
NCC,LON,EDGES LANE,L,4,5,620399,292726
NCC,LON,FIELD ACRE WAY,L,1,6,619919,293066
NCC,LON,FIELD ACRE WAY,L,2,6,619919,293066
NCC,LON,CHURCHFIELDS ROAD,L,1,6,620025,292933
NCC,LON,CHURCHFIELDS ROAD,L,2,6,620025,292933
NCC,LON,OAKFIELD ROAD,L,1,6,619990,292940
NCC,LON,OAKFIELD ROAD,L,2,6,619990,292940
NCC,LON,OAKFIELD ROAD,L,3,6,619990,292940
NCC,LON,WHEATFIELD WAY,L,1,6,619959,293020
NCC,LON,WHEATFIELD WAY,L,2,6,619959,293020
NCC,LON,WHEATFIELD WAY,L,4,6,619959,293020
NCC,LON,WHEATFIELD WAY,L,3,6,619959,293020
NCC,LON,WHEATFIELD WAY,L,5,6,619959,293020
NCC,LON,WHEATFIELD WAY,L,6,6,619959,293020
NCC,LON,WHEATFIELD WAY,L,7,6,619959,293020
NCC,LON,CHURCHFIELDS ROAD,L,9,6,620025,292933
NCC,LON,CHURCHFIELDS ROAD,L,10,6,620025,292933
NCC,LON,CHURCHFIELDS ROAD,L,11,6,620025,292933
NCC,LON,CHURCHFIELDS ROAD,L,13,6,620025,292933
NCC,LON,FIELD ACRE WAY,L,3,6,619919,293066
NCC,LON,FIELD ACRE WAY,L,4,6,619919,293066
NCC,LON,FIELD ACRE WAY,L,5,6,619919,293066
NCC,TSC,PERKIN FIELD,L,9,6,554733,319962
NCC,TSC,PERKIN FIELD,L,10,6,554733,319962
NCC,TSC,PERKIN FIELD,L,11,6,554733,319962
NCC,TSC,PERKIN FIELD,L,12,6,554733,319962
NCC,TSC,FFOLKES DRIVE,L,1,6,554524,320007
NCC,TSC,FFOLKES DRIVE,L,2,6,554524,320007
NCC,TSC,LOVELL WAY,L,1,6,554515,319985
NCC,TSC,LOVELL WAY,L,2,6,554515,319985
NCC,TSC,LOVELL WAY,L,3,6,554515,319985
NCC,TSC,LOVELL WAY,L,4,6,554515,319985
NCC,TSC,LOVELL WAY,L,5,6,554515,319985
NCC,TSC,LOVELL WAY,L,6,6,554515,319985
NCC,TSC,LOVELL WAY,L,7,6,554515,319985
NCC,TSC,COBBS HILL,L,1,6,554502,320223
NCC,TSC,COBBS HILL,L,2,6,554502,320223
NCC,TSA,LYNN CLOSE,L,1,6,627772,310038
NCC,TSA,LYNN CLOSE,L,1,6,627772,310038
NCC,TSA,LYNN CLOSE,L,2,6,627772,310038
NCC,TSA,LYNN CLOSE,L,2,6,627772,310038
NCC,TSA,LEVEN CLOSE,L,1,6,627822,310080
NCC,TSA,LEVEN CLOSE,L,2,6,627822,310080
NCC,TSA,LEVEN CLOSE,L,3,6,627822,310080
NCC,TSA,MARVELL GREEN,L,1,5,627924,310141
NCC,TSA,MARVELL GREEN,L,2,5,627924,310141
NCC,TSA,MARVELL GREEN,L,3,5,627924,310141
NCC,SPR,BLUE BOAR LANE,V,V0020,4,625790,311826
NCC,NOS,LAKENHAM ROAD,L,3,12,622555,306557
NCC,NOS,LAKENHAM ROAD,L,1,12,622555,306557
NCC,NOS,LAKENHAM ROAD,L,20,12,622555,306557
NCC,NOS,DANIELS ROAD,L,22,12,621998,306885
NCC,NOS,DANIELS ROAD,L,21,12,621998,306885
NCC,NOS,DANIELS ROAD,L,20,12,621998,306885
NCC,TRO,HUDSON AVENUE,L,1,5,624955,306643
NCC,TRO,DEVON WAY,L,1,5,624978,306666
NCC,TRO,DEVON WAY,L,2,5,624978,306666
NCC,TRO,DEVON WAY,L,3,5,624978,306666
NCC,TRO,DEVON WAY,L,13,5,624978,306666
NCC,TRO,DEVON WAY,L,14,5,624978,306666
NCC,TRO,DEVON WAY,L,15,5,624978,306666
NCC,TRO,DEVON WAY,L,16,5,624978,306666
NCC,TRO,DEVON WAY,L,12,5,624978,306666
NCC,TRO,DEVON WAY,L,11,5,624978,306666
NCC,TRO,DEVON WAY,L,10,5,624978,306666
NCC,TRO,DEVON WAY,L,9,5,624978,306666
NCC,TRO,DEVON WAY,L,8,5,624978,306666
NCC,TRO,DEVON WAY,L,7,5,624978,306666
NCC,TRO,DEVON WAY,L,6,5,624978,306666
NCC,TRO,DEVON WAY,L,5,5,624978,306666
NCC,TRO,DEVON WAY,L,4,5,624978,306666
NCC,TRO,CHAROLAIS CLOSE,L,1,5,624959,306505
NCC,TRO,HUDSON AVENUE TO HIGHLAND CRESCENT,L,5,6,624908,306656
NCC,TRO,CHAROLAIS CLOSE,L,2,5,624959,306505
NCC,TRO,CHAROLAIS CLOSE,L,3,5,624959,306505
NCC,TRO,CHAROLAIS CLOSE,L,4,5,624959,306505
NCC,TRO,HUDSON AVENUE TO CHAROLAIS CLOSE,L,5,5,624929,306522
NCC,TRO,HUDSON AVENUE,L,9,5,624955,306643
NCC,TRO,HUDSON AVENUE,L,8,5,624955,306643
NCC,TRO,HUDSON AVENUE,L,7,6,624955,306643
NCC,NON,DUKE ST RAB,S,S0255,3.5,,
NCC,TRO,HUDSON AVENUE,L,4,6,624955,306643
NCC,TRO,HUDSON AVENUE,L,6,5,624955,306643
NCC,TRO,HUDSON AVENUE,L,5,5,624955,306643
NCC,TRO,HUDSON AVENUE,L,3,6,624955,306643
NCC,TRO,HUDSON AVENUE,L,2,6,624955,306643
NCC,TRO,JULIAN DRIVE,L,1,5,625165,306586
NCC,TRO,JULIAN DRIVE,L,2,5,625165,306586
NCC,TRO,JULIAN DRIVE,L,3,5,625165,306586
NCC,KIN,WISBECH ROAD,S,S0648,3.5,561647,318679
NCC,WAL,SCHOOL ROAD,L,1,6,561834,311156
NCC,WAL,SCHOOL ROAD,L,2,6,561834,311156
NCC,WAL,SCHOOL ROAD,Z,Z0005,3,561834,311156
NCC,WAL,SCHOOL ROAD,Z,Z0006,3,561834,311156
NCC,YAN,FULLERS HILL,L,L1751,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1752,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1753,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1754,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1755,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1756,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1757,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1758,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1759,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1760,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1761,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1762,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1763,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1764,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1765,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1766,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1767,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1768,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1769,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1770,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1771,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1772,2,652301,307999
NCC,YAN,FULLERS HILL,L,L1773,2,652301,307999
NCC,YAN,NORTH QUAY,L,L1732,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1733,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1734,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1735,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1736,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1737,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1738,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1739,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1740,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1741,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1742,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1743,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1744,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1745,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1746,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1747,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1748,2,652138,307986
NCC,YAN,NORTH QUAY,L,L1749,2,652138,307986
NCC,BAN,SCRUMPY WAY,L,1,6,606545,288172
NCC,BAN,SCRUMPY WAY,L,3,6,606545,288172
NCC,BAN,SCRUMPY WAY,L,2,6,606545,288172
NCC,BAN,SCRUMPY WAY,L,4,6,606545,288172
NCC,BAN,SCRUMPY WAY,L,5,6,606545,288172
NCC,BAN,SCRUMPY WAY,L,6,6,606545,288172
NCC,BAN,SCRUMPY WAY,L,7,6,606545,288172
NCC,BAN,SCRUMPY WAY,L,8,6,606545,288172
NCC,BAN,SCRUMPY WAY,L,10,6,606545,288172
NCC,BAN,SCRUMPY WAY,L,9,6,606545,288172
NCC,WYM,PAPILLON ROAD,L,1,6,611750,301755
NCC,WYM,PAPILLON ROAD,L,2,6,611750,301755
NCC,WYM,PAPILLON ROAD,L,3,6,611750,301755
NCC,WYM,PAPILLON ROAD,L,4,6,611750,301755
NCC,WYM,PAPILLON ROAD,L,5,6,611750,301755
NCC,WYM,BURROUGHS WAY,L,1,6,611730,301768
NCC,WYM,BURROUGHS WAY,L,2,6,611730,301768
NCC,WYM,BURROUGHS WAY,L,3,6,611730,301768
NCC,WYM,BURROUGHS WAY,L,4,6,611730,301768
NCC,WYM,BURROUGHS WAY,L,5,6,611730,301768
NCC,WYM,BURROUGHS WAY,L,6,6,611730,301768
NCC,WYM,BURROUGHS WAY,L,9,6,611730,301768
NCC,WYM,BURROUGHS WAY,L,7,6,611730,301768
NCC,WYM,BURROUGHS WAY,L,10,6,611730,301768
NCC,WYM,BURROUGHS WAY,L,11,6,611730,301768
NCC,WYM,BURROUGHS WAY,L,12,6,611730,301768
NCC,WYM,BURROUGHS WAY,L,13,5,611730,301768
NCC,WYM,BURROUGHS WAY,L,14,5,611730,301768
NCC,WYM,BURROUGHS WAY,L,15,5,611730,301768
NCC,LON,FOLKARD CLOSE,L,1,5,620058,292991
NCC,LON,FOLKARD CLOSE,L,2,5,620058,292991
NCC,LON,HOLMES CLOSE,L,1,5,620080,292989
NCC,LON,EASTFIELD ROAD,L,1,6,620100,293057
NCC,LON,EASTFIELD ROAD,L,2,6,620100,293057
NCC,LON,EASTFIELD ROAD,L,3,6,620100,293057
NCC,LON,PETERSFIELD CLOSE,L,1,6,620042,293191
NCC,LON,PETERSFIELD CLOSE,L,2,6,620042,293191
NCC,LON,BROOKFIELD CLOSE,L,1,6,620063,293224
NCC,LON,BROOKFIELD CLOSE,L,2,6,620063,293224
NCC,LON,FAIRFIELD CLOSE,L,1,6,620122,293179
NCC,LON,FAIRFIELD CLOSE,L,2,6,620122,293179
NCC,LON,FAIRFIELD CLOSE,L,3,6,620122,293179
NCC,LON,BEECH COURT,L,1,6,619899,292819
NCC,LON,BEECH COURT,L,2,6,619899,292819
NCC,LON,GREENFIELD WAY,L,2,6,619942,292822
NCC,LON,GREENFIELD WAY,L,3,6,619942,292822
NCC,LON,GREENFIELD WAY,L,4,6,619942,292822
NCC,LON,GREENFIELD WAY,L,5,6,619942,292822
NCC,LON,GREENFIELD WAY,L,6,6,619942,292822
NCC,LON,GREENFIELD WAY,L,7,6,619942,292822
NCC,LON,YEW TREE HOLLOW,L,1,6,619856,292843
NCC,LON,YEW TREE HOLLOW,L,2,6,619856,292843
NCC,LON,FIELD ACRE WAY,L,6,6,619919,293066
NCC,LON,FIELD ACRE WAY,L,7,6,619919,293066
NCC,LON,FIELD ACRE WAY,L,8,6,619919,293066
NCC,LON,FIELD ACRE WAY,L,9,6,619919,293066
NCC,LON,FIELD ACRE WAY,L,10,6,619919,293066
NCC,LON,FIELD ACRE WAY,L,11,6,619919,293066
NCC,LON,FIELD ACRE WAY,L,12,6,619919,293066
NCC,LON,FIELD ACRE WAY,L,13,6,619919,293066
NCC,LON,CHURCHFIELDS ROAD,L,3,6,620025,292933
NCC,LON,CHURCHFIELDS ROAD,L,4,6,620025,292933
NCC,LON,CHURCHFIELDS ROAD,L,5,6,620025,292933
NCC,LON,CHURCHFIELDS ROAD,L,6,6,620025,292933
NCC,LON,CHURCHFIELDS ROAD,L,7,6,620025,292933
NCC,LON,CHURCHFIELDS ROAD,L,8,6,620025,292933
NCC,LON,OAKFIELD ROAD,L,4,6,619990,292940
NCC,LON,OAKFIELD ROAD,L,5,6,619990,292940
NCC,LON,OAKFIELD ROAD,L,6,6,619990,292940
NCC,LON,OAKFIELD ROAD,L,7,6,619990,292940
NCC,LON,OAKFIELD ROAD,L,8,6,619990,292940
NCC,LON,OAKFIELD ROAD,L,10,6,619990,292940
NCC,LON,OAKFIELD ROAD,L,11,6,619990,292940
NCC,LON,OAKFIELD ROAD,L,12,6,619990,292940
NCC,LON,OAKFIELD ROAD,L,9,6,619990,292940
NCC,LON,OAKFIELD ROAD,L,13,6,619990,292940
NCC,LON,OAKFIELD ROAD,L,14,6,619990,292940
NCC,LON,OAKFIELD ROAD,L,15,6,619990,292940
NCC,LON,SPRINGFIELD CHASE,L,1,6,619977,292833
NCC,LON,SPRINGFIELD CHASE,L,2,6,619977,292833
NCC,LON,SPRINGFIELD CHASE,L,3,6,619977,292833
NCC,LON,SPRINGFIELD CHASE,L,4,6,619977,292833
NCC,LON,SPRINGFIELD CHASE,L,5,6,619977,292833
NCC,LON,SPRINGFIELD CHASE,L,6,6,619977,292833
NCC,LON,SPRINGFIELD CHASE,L,7,6,619977,292833
NCC,LON,GREENFIELD WAY,L,1,6,619942,292822
NCC,HES,WINTERTON ROAD,L,9,6,649557,317799
NCC,HES,WINTERTON ROAD,L,8,6,649557,317799
NCC,HES,WINTERTON ROAD,L,6,6,649557,317799
NCC,HES,WINTERTON ROAD,L,7,6,649557,317799
NCC,HES,WINTERTON ROAD,L,4,6,649557,317799
NCC,HES,KINGSWAY,L,10,6,649660,317169
NCC,HES,WINTERTON ROAD,Z,Z0001,0,649557,317799
NCC,HES,WINTERTON ROAD,Z,Z0002,0,649557,317799
NCC,HES,WINTERTON ROAD,S,S0049,3,649557,317799
NCC,HES,WINTERTON ROAD,L,3,6,649557,317799
NCC,HES,WINTERTON ROAD,L,2,6,649557,317799
NCC,HES,WINTERTON ROAD,L,1,6,649557,317799
NCC,HES,WINTERTON ROAD,S,S0050,3,649557,317799
NCC,HES,BEACH ROAD,L,13,6,650102,317356
NCC,HES,BEACH ROAD,L,14,6,650102,317356
NCC,HES,BEACH ROAD,L,15,6,650102,317356
NCC,HES,BEACH ROAD,S,S0051,3,650102,317356
NCC,HES,THE STREET,L,11,6,649349,317346
NCC,HES,THE STREET,B,B0047,0,649349,317346
NCC,HES,THE STREET,B,B0048,0,649349,317346
NCC,HES,NORTH ROAD,L,12,6,649184,317568
NCC,HES,NORTH ROAD,B,B0045,0,649184,317568
NCC,HES,NORTH ROAD,B,B0046,0,649184,317568
NCC,ROY,MILLWAY AVENUE,L,10,5,611338,280702
NCC,NOC,KING STREET,B,B0177,0,623651,307965
NCC,NOC,KING STREET,R,S0178,5,623651,307965
NCC,EAS,PEACOCK CLOSE,L,1,6,613660,310923
NCC,EAS,PEACOCK CLOSE,L,2,6,613660,310923
NCC,EAS,PEACOCK CLOSE,L,3,6,613660,310923
NCC,EAS,PEACOCK CLOSE,L,4,6,613660,310923
NCC,EAS,PEACOCK CLOSE,L,5,6,613660,310923
NCC,DEE,DUNLOP ROAD,L,5,6,598071,313749
NCC,DEE,DUNLOP ROAD,L,4,6,598071,313749
NCC,DEE,DUNLOP ROAD,L,3,6,598071,313749
NCC,DEE,DUNLOP ROAD,L,2,6,598071,313749
NCC,DEE,DUNLOP ROAD,L,1,6,598071,313749
NCC,DEE,WALLACE CLOSE,L,1,5,597972,313668
NCC,DEE,WALLACE CLOSE,L,2,5,597972,313668
NCC,DEE,WALLACE CLOSE,L,3,5,597972,313668
NCC,DEE,WALLACE CLOSE,L,4,5,597972,313668
NCC,DEE,WALLACE CLOSE,L,5,5,597972,313668
NCC,DEE,WALLACE CLOSE,L,6,5,597972,313668
NCC,DEE,WALLACE CLOSE,L,7,5,597972,313668
NCC,DEE,MITCHELL CLOSE,L,1,6,597972,313650
NCC,DEE,MITCHELL CLOSE,L,2,6,597972,313650
NCC,DEE,DE HAVILLAND ROAD,L,1,5,598081,313697
NCC,DEE,DE HAVILLAND ROAD,L,2,5,598081,313697
NCC,DEE,DE HAVILLAND ROAD,L,3,5,598081,313697
NCC,DEE,DE HAVILLAND ROAD,L,4,5,598081,313697
NCC,DEE,DE HAVILLAND ROAD,L,5,5,598081,313697
NCC,DEE,DE HAVILLAND ROAD,L,6,5,598081,313697
NCC,DEE,DE HAVILLAND ROAD,L,8,5,598081,313697
NCC,DEE,DE HAVILLAND ROAD,L,9,5,598081,313697
NCC,DEE,DE HAVILLAND ROAD,L,10,5,598081,313697
NCC,DOM,LAVENDER DRIVE,L,L0782,6,561763,304028
NCC,DOM,LAVENDER DRIVE,L,L0783,6,561763,304028
NCC,DOM,LAVENDER DRIVE,L,L0784,6,561763,304028
NCC,DOM,LAVENDER DRIVE,L,L0785,5,561763,304028
NCC,DOM,LAVENDER DRIVE,L,L0786,6,561763,304028
NCC,DOM,LAVENDER DRIVE,L,L0787,6,561763,304028
NCC,DOM,LAVENDER DRIVE,L,L0788,6,561763,304028
NCC,DOM,SAGE AVENUE,L,L0789,5,561917,304029
NCC,DOM,SAGE AVENUE,L,L0790,5,561917,304029
NCC,DOM,SAGE AVENUE,L,L0791,5,561917,304029
NCC,DOM,TARRAGON ROAD,L,L0792,5,561983,304025
NCC,DOM,ROSEMARY WAY,L,L0793,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0794,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0795,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0796,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0797,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0798,5,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0799,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0800,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0801,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0802,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0803,5,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0804,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0805,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0806,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0807,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0808,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0809,5,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0810,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0811,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0812,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0813,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0814,6,562070,303911
NCC,DOM,ROSEMARY WAY,L,L0815,6,562070,303911
NCC,FAK,STATION CLOSE,L,1,5,592655,329760
NCC,FAK,STATION CLOSE,L,2,5,592655,329760
NCC,FAK,STATION CLOSE,L,3,5,592655,329760
NCC,WLN,AYLSHAM ROAD,L,18,8,627109,330140
NCC,SPR,WHITE WOMAN LANE,S,S0151,3,624162,312760
NCC,SPR,WHITE WOMAN LANE,S,S0152,3,624162,312760
NCC,SPR,WHITE WOMAN LANE,S,S0153,3,624162,312760
NCC,SPR,WHITE WOMAN LANE,S,S0154,3,624162,312760
NCC,STA,LOWER STAITHE ROAD,S,S0013,3,637359,324946
NCC,STA,LOWER STAITHE ROAD,S,S0075,3,637359,324946
NCC,STA,LOWER STAITHE ROAD,S,S0086,3,637359,324946
NCC,STA,LOWER STAITHE ROAD,S,S0015,3,637359,324946
NCC,STA,LOWER STAITHE ROAD,S,S0076,3,637359,324946
NCC,DOM,FELBRIGG ROAD,L,1,6,561555,303559
NCC,DOM,FELBRIGG ROAD,L,2,6,561555,303559
NCC,DOM,FELBRIGG ROAD,L,3,6,561555,303559
NCC,DOM,FELBRIGG ROAD,L,4,6,561555,303559
NCC,DOM,FELBRIGG ROAD,L,5,6,561555,303559
NCC,DOM,FELBRIGG ROAD,L,6,6,561555,303559
NCC,DOM,FELBRIGG ROAD,L,7,6,561555,303559
